4.000000000000000000e+00,9.783021100000000000e+08
4.000000000000000000e+00,9.783019690000000000e+08
5.000000000000000000e+00,9.783002760000000000e+08
6.000000000000000000e+00,9.788242920000000000e+08
4.000000000000000000e+00,9.783022690000000000e+08
6.000000000000000000e+00,9.783020400000000000e+08
6.000000000000000000e+00,9.783007200000000000e+08
5.000000000000000000e+00,9.783022690000000000e+08
5.000000000000000000e+00,9.783013690000000000e+08
6.000000000000000000e+00,9.788242690000000000e+08
5.000000000000000000e+00,9.783017530000000000e+08
5.000000000000000000e+00,9.783022820000000000e+08
5.000000000000000000e+00,9.783021250000000000e+08
6.000000000000000000e+00,9.783017540000000000e+08
5.000000000000000000e+00,9.783021890000000000e+08
4.000000000000000000e+00,9.788242690000000000e+08
5.000000000000000000e+00,9.783017780000000000e+08
6.000000000000000000e+00,9.783017140000000000e+08
5.000000000000000000e+00,9.783020400000000000e+08
4.000000000000000000e+00,9.783022060000000000e+08
4.000000000000000000e+00,9.783007610000000000e+08
6.000000000000000000e+00,9.783000560000000000e+08
6.000000000000000000e+00,9.788241960000000000e+08
4.000000000000000000e+00,9.783001040000000000e+08
6.000000000000000000e+00,9.788243520000000000e+08
5.000000000000000000e+00,9.783019540000000000e+08
5.000000000000000000e+00,9.783000560000000000e+08
5.000000000000000000e+00,9.788241400000000000e+08
4.000000000000000000e+00,9.788242690000000000e+08
5.000000000000000000e+00,9.788242920000000000e+08
5.000000000000000000e+00,9.783000200000000000e+08
5.000000000000000000e+00,9.788243310000000000e+08
5.000000000000000000e+00,9.788242690000000000e+08
5.000000000000000000e+00,9.788243310000000000e+08
5.000000000000000000e+00,9.788242920000000000e+08
6.000000000000000000e+00,9.783001730000000000e+08
6.000000000000000000e+00,9.783000560000000000e+08
5.000000000000000000e+00,9.783020920000000000e+08
6.000000000000000000e+00,9.783017780000000000e+08
6.000000000000000000e+00,9.788242690000000000e+08
6.000000000000000000e+00,9.783015910000000000e+08
5.000000000000000000e+00,9.783017540000000000e+08
5.000000000000000000e+00,9.783015710000000000e+08
5.000000000000000000e+00,9.783007610000000000e+08
6.000000000000000000e+00,9.783017780000000000e+08
6.000000000000000000e+00,9.783022060000000000e+08
5.000000000000000000e+00,9.783007200000000000e+08
6.000000000000000000e+00,9.783016200000000000e+08
5.000000000000000000e+00,9.783021500000000000e+08
5.000000000000000000e+00,9.783021750000000000e+08
5.000000000000000000e+00,9.783013990000000000e+08
5.000000000000000000e+00,9.783020920000000000e+08
6.000000000000000000e+00,9.782987100000000000e+08
5.000000000000000000e+00,9.782990010000000000e+08
5.000000000000000000e+00,9.782996210000000000e+08
4.000000000000000000e+00,9.782993520000000000e+08
5.000000000000000000e+00,9.782992980000000000e+08
5.000000000000000000e+00,9.782999140000000000e+08
6.000000000000000000e+00,9.782992980000000000e+08
4.000000000000000000e+00,9.783000520000000000e+08
4.000000000000000000e+00,9.782989060000000000e+08
4.000000000000000000e+00,9.782998100000000000e+08
6.000000000000000000e+00,9.782985430000000000e+08
5.000000000000000000e+00,9.782981520000000000e+08
4.000000000000000000e+00,9.782999420000000000e+08
4.000000000000000000e+00,9.783001750000000000e+08
3.000000000000000000e+00,9.782984590000000000e+08
6.000000000000000000e+00,9.782989590000000000e+08
4.000000000000000000e+00,9.783000030000000000e+08
5.000000000000000000e+00,9.782984350000000000e+08
4.000000000000000000e+00,9.782981520000000000e+08
5.000000000000000000e+00,9.782986740000000000e+08
3.000000000000000000e+00,9.783001750000000000e+08
4.000000000000000000e+00,9.783001240000000000e+08
3.000000000000000000e+00,9.783000030000000000e+08
4.000000000000000000e+00,9.782997130000000000e+08
5.000000000000000000e+00,9.782986260000000000e+08
4.000000000000000000e+00,9.782991210000000000e+08
6.000000000000000000e+00,9.782998100000000000e+08
4.000000000000000000e+00,9.783001240000000000e+08
6.000000000000000000e+00,9.782992210000000000e+08
5.000000000000000000e+00,9.782991210000000000e+08
3.000000000000000000e+00,9.782989060000000000e+08
5.000000000000000000e+00,9.783000030000000000e+08
6.000000000000000000e+00,9.782988420000000000e+08
6.000000000000000000e+00,9.782986530000000000e+08
5.000000000000000000e+00,9.783001750000000000e+08
6.000000000000000000e+00,9.782982620000000000e+08
5.000000000000000000e+00,9.782996210000000000e+08
5.000000000000000000e+00,9.782993220000000000e+08
3.000000000000000000e+00,9.782998400000000000e+08
4.000000000000000000e+00,9.783000740000000000e+08
6.000000000000000000e+00,9.782986260000000000e+08
4.000000000000000000e+00,9.782998900000000000e+08
4.000000000000000000e+00,9.782999670000000000e+08
5.000000000000000000e+00,9.782988140000000000e+08
6.000000000000000000e+00,9.782988150000000000e+08
5.000000000000000000e+00,9.782997740000000000e+08
4.000000000000000000e+00,9.783000520000000000e+08
4.000000000000000000e+00,9.782988150000000000e+08
